timestamp,id,latitude,longitude,no2_ug_m3
2025-05-01 00:00:00,54,40.106032478635015,-116.17253267153124,23.570007087625477
2025-05-01 00:00:00,55,37.58214981989423,-114.12127866150662,25.184005502331114
2025-05-01 00:00:00,56,40.335930997696494,-120.78766830084739,27.43759521826914
2025-05-01 00:00:00,57,33.25218626744132,-116.4979606240094,26.329819981653525
2025-05-01 00:00:00,58,34.16585433056274,-120.2601115898248,25.291748278434
2025-05-01 00:00:00,59,32.88443195573957,-119.45728111086974,26.09218057978043
2025-05-01 00:00:00,60,35.265307811487745,-117.93669372885078,26.154278923119325
2025-05-01 00:00:00,61,35.803756962360595,-115.40112572388071,26.33041452255361
2025-05-01 00:00:00,62,34.80646677007812,-114.26394026724725,24.883415630684134
2025-05-01 00:00:00,63,39.5442688277914,-116.48678383719546,24.729280131904105
2025-05-01 00:00:00,64,35.53240327689551,-120.09700214367646,30.02755289532047
2025-05-01 00:00:00,65,34.887943332342736,-120.06002287654618,26.15307955960192
2025-05-01 00:00:00,66,37.11291670684511,-116.80290229363442,23.87707211930732
2025-05-01 00:00:00,67,33.69785591228548,-121.9405953985865,24.361512384331604
2025-05-01 00:00:00,68,39.31867433640934,-123.26211663474663,26.990930029026234
2025-05-01 00:00:00,69,33.133680471278055,-120.7473917763,25.25925928133719
2025-05-01 00:00:00,70,40.888538961104395,-121.44143838596295,22.842720639544112
2025-05-01 00:00:00,71,39.06408053902159,-121.3480263593033,26.735132624033422
2025-05-01 00:00:00,72,34.18908329304047,-121.99384016418593,23.99866085406411
2025-05-01 00:00:00,73,32.54693799555062,-123.96644014674548,27.809946665093992
2025-05-01 00:00:00,74,39.43142214186609,-124.21589847224584,26.63516070461209
2025-05-01 00:00:00,75,38.50828742270475,-114.22645938571887,24.329017156873327
2025-05-01 00:00:00,76,38.69656092834839,-119.99393672252062,26.928590730110873
2025-05-01 00:00:00,77,39.05579794683054,-120.44143553425528,25.12469208673623
2025-05-01 00:00:00,78,33.129379539739766,-117.39963298826137,29.788663290349607
2025-05-01 00:00:00,79,35.54695869262632,-122.15198495498984,25.767062735623597
2025-05-01 00:00:00,80,33.4848870059636,-114.61539980531268,23.731674943905418
2025-05-01 00:00:00,81,39.83637911994254,-116.30064635151982,24.034675251684394
2025-05-01 00:00:00,82,37.79803407803424,-123.47906667618373,28.497911312899685
2025-05-01 00:00:00,83,35.312633211247515,-120.09891800941524,24.851625197153993
2025-05-01 00:00:00,84,33.0402459774312,-115.3450814321097,24.41279078914922
2025-05-01 00:00:00,85,35.143349734583126,-114.66926017039847,23.568190370801577
2025-05-01 00:00:00,86,35.26405823722735,-119.58576443412635,26.77474216568569
2025-05-01 00:00:00,87,38.70165251587355,-118.08186269112971,28.093792729236608
2025-05-01 00:00:00,88,37.919238506519314,-122.67955035525164,28.884270313502853
2025-05-01 00:00:00,89,40.041308311898774,-114.19096315078913,25.036329185009144
2025-05-01 00:00:00,90,36.51382686387657,-122.01378147575053,28.168328777916386
2025-05-01 00:00:00,91,33.516551090475566,-114.6898627264082,24.882307790524465
2025-05-01 00:00:00,92,38.56258069139546,-117.70863951537861,25.678568150577128
2025-05-01 00:00:00,93,38.96667291324363,-118.14031101274774,23.40641071800377
2025-05-01 00:00:00,94,37.27085617934072,-119.11930833652997,25.64854048517084
2025-05-01 00:00:00,95,39.053221029613766,-122.02410093930709,25.707718194171033
2025-05-01 00:00:00,96,36.69726256909732,-122.58176127034326,28.32793228057764
2025-05-01 00:00:00,97,36.94322904974695,-122.1289920465772,29.564064466231905
2025-05-01 00:00:00,98,36.13409865604767,-122.47968589991419,29.29583681851462
2025-05-01 00:00:00,99,32.716062577324806,-116.37027992226244,26.15905419052843
2025-05-01 00:00:00,100,33.417077129443086,-120.79370983058269,25.591171608624077
2025-05-01 00:00:00,101,32.76714807833724,-123.80422043139703,25.291576456283746
2025-05-01 00:00:00,102,37.90948849574213,-114.41824290954963,24.47025058809184
2025-05-01 00:00:00,103,35.17202583914877,-115.29700538487671,25.520630499589238
2025-05-01 00:00:00,104,36.82285087489997,-114.8441514830893,24.55692391067563
2025-05-01 00:00:00,105,40.21431502837179,-114.15244942674171,25.25269146440442
2025-05-01 00:00:00,106,34.618983947765436,-122.60887893303928,26.976703949611665
2025-05-01 00:00:00,107,35.98825484580285,-120.31870720530262,23.54034149949456
2025-05-01 00:00:00,108,38.92218467761592,-116.59014370024785,26.70981805519566
2025-05-01 00:00:00,109,34.44478440667879,-117.23098763404593,31.486246849247653
2025-05-01 00:00:00,110,33.15432923354474,-122.8148721646995,24.82290263858758
2025-05-01 00:00:00,111,34.96288734976703,-115.99691881259663,22.011733751953315
2025-05-01 00:00:00,112,33.870380941659036,-122.0882621100824,24.088799526488856
2025-05-01 00:00:00,113,40.402430044911874,-122.09467856732698,26.95077217189519
2025-05-01 00:00:00,114,39.36902322629754,-118.86916344419784,24.965699512142553
2025-05-01 00:00:00,115,37.8839319303386,-118.29271867113046,23.50160108700488
2025-05-01 00:00:00,116,39.9074150165956,-118.42511205927055,24.242837626595584
2025-05-01 00:00:00,117,39.331212653642474,-123.45768557480314,26.439563937274002
2025-05-01 00:00:00,118,34.085845500531306,-115.36215311490707,25.85856388863278
2025-05-01 00:00:00,119,40.08675148716481,-121.66431956133633,24.657419469047035
2025-05-01 00:00:00,120,37.08440905628303,-123.06599631078713,26.92024543650735
2025-05-01 00:00:00,121,39.36324131889453,-115.24589477734953,24.412362776597767
2025-05-01 00:00:00,122,40.116776049349696,-114.55678956823354,23.61638472325227
2025-05-01 00:00:00,123,35.203029537260846,-115.52008554216586,27.451730162375313
2025-05-01 00:00:00,124,33.43544135848525,-116.06198443033375,24.836078982285994
2025-05-01 00:00:00,125,34.43744888160651,-117.65100759941808,33.94862205804405
2025-05-01 00:00:00,126,36.13041620332318,-118.72616908272586,27.761962667054934
2025-05-01 00:00:00,127,39.453125510341195,-123.50403637291248,26.606479485197504
2025-05-01 00:00:00,128,39.81620995767892,-120.19293190537181,24.35320888782873
2025-05-01 00:00:00,129,32.55909310951512,-120.56130827477317,25.67011936733653
2025-05-01 00:00:00,130,36.841352071909306,-121.72453602726864,26.52531092572417
2025-05-01 00:00:00,131,36.04799352676462,-116.94877282900757,23.870377577814175
2025-05-01 00:00:00,132,34.387916389001205,-119.29247992868866,29.97697806726938
2025-05-01 00:00:00,133,33.518855622336304,-123.56522397615123,23.231440390945586
2025-05-01 00:00:00,134,35.369728956930835,-122.13211301991694,26.799034945491417
2025-05-01 00:00:00,135,40.51473248325641,-117.36243473430616,24.30307405405713
2025-05-01 00:00:00,136,35.24722492217642,-123.61585214724991,25.304211577574378
2025-05-01 00:00:00,137,36.90972028481861,-115.63256878529768,25.42537712955118
2025-05-01 00:00:00,138,38.475661150609014,-119.29999077175606,24.611868679320178
2025-05-01 00:00:00,139,35.590851620224,-119.44995825353553,26.666547297416688
2025-05-01 00:00:00,140,40.76014770312817,-118.29819981800696,24.2876445151
2025-05-01 00:00:00,141,40.68080200700795,-115.90578605097096,26.306945946185913
2025-05-01 00:00:00,142,34.6401495145156,-120.81756515860741,23.07888586485219
2025-05-01 00:00:00,143,36.72661230008528,-117.41643362864164,25.242604233156545
2025-05-01 00:00:00,144,35.05746563344254,-118.57296077084335,32.65007262275227
2025-05-01 00:00:00,145,34.921144202208474,-121.64960881725496,23.503210069570553
2025-05-01 00:00:00,146,32.813539052513526,-115.35011114054187,23.99664423726
2025-05-01 00:00:00,147,37.68129683882913,-116.18651197744863,25.770950767924624
2025-05-01 00:00:00,148,36.77277169744532,-117.61794610301821,25.324063088653855
2025-05-01 00:00:00,149,32.93756938562491,-115.6390081903293,25.572493285408797
2025-05-01 00:00:00,150,34.8684949460112,-115.46686973011403,25.770373134968306
2025-05-01 00:00:00,151,40.22026003071656,-117.10386133983513,25.952082202882167
2025-05-01 00:00:00,152,34.53627607066927,-115.77876271785418,26.8102213898054
2025-05-01 00:00:00,153,33.7316064127754,-117.21604394480637,30.19744485866952
2025-05-01 00:00:00,154,36.66034846235929,-117.3945500508689,24.703470519082543
2025-05-01 00:00:00,155,40.8780288599401,-118.0283028043836,26.008860551806013
2025-05-01 00:00:00,156,34.55746980784775,-116.6470186125563,29.368543806371573
2025-05-01 00:00:00,157,38.21315215294997,-122.76636741548134,29.17385688368614
2025-05-01 00:00:00,158,38.9737667302941,-115.32703118025103,23.53820604620863
2025-05-01 00:00:00,159,34.519919123935395,-115.4200116642241,26.702046715047157
2025-05-01 00:00:00,160,38.689838963200806,-124.09875298474405,24.973158504538453
2025-05-01 00:00:00,161,35.626156628113655,-115.89408746918294,21.788174481923527
2025-05-01 00:00:00,162,37.874599560045425,-123.07264036502352,30.147424239143575
2025-05-01 00:00:00,163,37.88500254146761,-120.94827580113085,24.87580558485011
2025-05-01 00:00:00,164,37.054084814635445,-116.74186496019644,24.869553176321222
2025-05-01 00:00:00,165,33.26746304546247,-122.74417307070243,25.49797994277924
2025-05-01 00:00:00,166,39.600071212508524,-115.97493965157366,25.285749520051386
2025-05-01 00:00:00,167,35.226630552259756,-115.82901796703526,26.144010282280153
2025-05-01 00:00:00,168,34.08540733839876,-119.17308234226338,30.008306818174766
2025-05-01 00:00:00,169,32.846588703215495,-124.33422552131663,25.769658697341626
2025-05-01 00:00:00,170,37.52259001710006,-121.4435072282984,26.78564219391772
2025-05-01 00:00:00,171,38.259297075659404,-118.04565274072985,26.10828785035107
2025-05-01 00:00:00,172,32.64099654588678,-114.29378236631753,25.92312949331649
2025-05-01 00:00:00,173,36.852790995543884,-117.89232067172831,23.645653117604205
2025-05-01 00:00:00,174,34.425214089182475,-121.72402311503916,26.631941458005954
2025-05-01 00:00:00,175,37.98396871848033,-117.869741258074,24.1963549908409
2025-05-01 00:00:00,176,33.98211464654243,-118.8381505889267,34.128187291493724
2025-05-01 00:00:00,177,38.37297077387096,-116.36759242994322,25.5509346286729
2025-05-01 00:00:00,178,35.78725044355457,-123.29809942008234,27.811718901655208
2025-05-01 00:00:00,179,40.462204904262244,-116.5614126042291,24.664801026444085
2025-05-01 00:00:00,180,33.668928025240945,-118.82495423963607,31.757932991251607
2025-05-01 00:00:00,181,35.3990639839272,-114.48118236025235,24.97109998851273
2025-05-01 00:00:00,182,33.464524930545004,-120.87871668980154,24.624674304727964
2025-05-01 00:00:00,183,40.35989575536778,-117.88399450072033,26.199912852948717
2025-05-01 00:00:00,184,39.95738450373834,-114.80011051324682,22.5755340873454
2025-05-01 00:00:00,185,34.69250383557882,-123.344149801696,23.419673413292415
2025-05-01 00:00:00,186,38.10986439129052,-114.74654658146454,23.39829566484697
2025-05-01 00:00:00,187,39.44638870171033,-117.31477706030162,26.42546140863345
2025-05-01 00:00:00,188,37.21920689859543,-123.70127829121674,28.423802991610305
2025-05-01 00:00:00,189,37.00202991602605,-121.3000752604478,25.792478465624907
2025-05-01 00:00:00,190,34.55574447265384,-117.1058274869536,28.269767601280094
2025-05-01 00:00:00,191,33.29137352635014,-123.70628880487166,25.105078263259724
2025-05-01 00:00:00,192,40.126333942603274,-118.40364426018438,26.742817456410283
2025-05-01 00:00:00,193,40.15355348588831,-120.83740451338454,23.61064156075647
2025-05-01 00:00:00,194,37.88136238682278,-118.00457016699498,25.358093572167398
2025-05-01 00:00:00,195,35.381753223913954,-123.92885705173113,26.464849118336687
2025-05-01 00:00:00,196,35.468281384207614,-115.42317089663052,25.764346528225712
2025-05-01 00:00:00,197,38.67062327039704,-114.37306361747281,25.28437242519099
2025-05-01 00:00:00,198,40.1254372095969,-114.42055809055738,26.501569138850723
2025-05-01 00:00:00,199,40.0402346062535,-116.67858613304787,20.94515156057983
2025-05-01 00:00:00,200,39.1289421397898,-123.0601117266545,26.645131971147382
2025-05-01 00:00:00,201,37.95726899231145,-116.58988908193106,24.018946993832387
2025-05-01 00:00:00,202,33.21518970245791,-124.14675476047435,22.254050655550632
2025-05-01 00:00:00,203,33.873844069804214,-124.17212741925134,25.766803971142178
2025-05-01 00:00:00,204,40.137710602480176,-121.06681474275973,27.064021536933595
2025-05-01 00:00:00,205,37.65464700710651,-119.36697513883195,24.79511026072128
2025-05-01 00:00:00,206,32.578174938741356,-116.46480359657973,26.71120933089616
2025-05-01 00:00:00,207,33.362508114361276,-117.362057620953,31.732395978707217
2025-05-01 00:00:00,208,38.13976503741847,-119.80720212431949,26.97807523363779
2025-05-01 00:00:00,209,32.54302346269286,-121.58164533729884,27.46129186633517
2025-05-01 00:00:00,210,33.86686843704874,-114.12961764837557,26.11331002817121
2025-05-01 00:00:00,211,37.16423720961598,-120.01033258696948,25.127626313079844
2025-05-01 00:00:00,212,38.381109180387895,-119.75071364940435,22.600382879934863
2025-05-01 00:00:00,213,38.041670705772106,-122.71467464172581,29.7405074388878
2025-05-01 00:00:00,214,34.406289130414756,-116.21346164787572,24.31379301006094
2025-05-01 00:00:00,215,38.553523381454056,-117.25507307445066,28.256421014350988
2025-05-01 00:00:00,216,34.5166172437228,-122.12607298827577,24.73669698752148
2025-05-01 00:00:00,217,35.265897434353775,-123.55147523015683,25.18796148151646
2025-05-01 00:00:00,218,38.845176943503205,-117.39085718863045,25.827229409711833
2025-05-01 00:00:00,219,38.02187964190132,-117.65853449290431,25.06561803020026
2025-05-01 00:00:00,220,39.71839898920051,-121.58542687191844,27.609714132200633
2025-05-01 00:00:00,221,38.08970958455292,-114.60610530882077,24.06602598435873
2025-05-01 00:00:00,222,37.33062312835151,-122.84410371465673,29.424249703718647
2025-05-01 00:00:00,223,33.29623552653879,-119.9469515492612,24.89035045789828
2025-05-01 00:00:00,224,35.62558432600518,-114.68075602227373,23.020357784501194
2025-05-01 00:00:00,225,34.754220125294665,-120.07680863566094,24.858931878621693
2025-05-01 00:00:00,226,34.57391196872221,-117.82318273905992,32.319823697141935
2025-05-01 00:00:00,227,40.770589715395786,-120.30477770098322,24.35605507443982
2025-05-01 00:00:00,228,35.84133065966746,-121.5755834158087,24.03339465021872
2025-05-01 00:00:00,229,40.08239571900546,-114.26503022601376,22.890523804492258
2025-05-01 00:00:00,230,37.864678320976736,-120.18385973495506,24.915446185989627
2025-05-01 00:00:00,231,39.25589608010401,-115.19077820210491,22.742919439231272
2025-05-01 00:00:00,232,36.77241529139413,-122.03146755932181,28.04727112362265
2025-05-01 00:00:00,233,37.40368301932405,-122.20502154854165,30.13325745244708
2025-05-01 00:00:00,234,36.686400397460346,-124.07931894628953,22.93182656481198
2025-05-01 00:00:00,235,34.15956539628338,-117.68783169862839,32.57187938258268
2025-05-01 00:00:00,236,38.6408429797228,-120.60417865964526,23.975718716870837
2025-05-01 00:00:00,237,34.886565080747275,-115.49711002665174,25.518867158554055
2025-05-01 00:00:00,238,32.70668571466736,-119.52593796107696,28.02502206464801
2025-05-01 00:00:00,239,37.98651451521093,-114.42760769247836,22.187241314726027
2025-05-01 00:00:00,240,34.005440774959915,-122.48908718825786,25.17260590614379
2025-05-01 00:00:00,241,40.49389796699977,-115.45318137005721,24.75980080665009
2025-05-01 00:00:00,242,40.60839290452199,-116.40105241624505,26.007010114676056
2025-05-01 00:00:00,243,40.27634731687381,-116.45950500016626,25.319794942363572
2025-05-01 00:00:00,244,35.64634895217128,-115.69873275039605,23.895904584783388
2025-05-01 00:00:00,245,32.63138124049537,-116.56145289328711,24.912100874277424
2025-05-01 00:00:00,246,40.390707781995665,-117.94993068719641,23.805961214829427
2025-05-01 00:00:00,247,36.13956526069717,-123.04817775987141,26.897334511497913
2025-05-01 00:00:00,248,40.71656596187119,-124.06498035124011,25.03203544248266
2025-05-01 00:00:00,249,40.69076980525865,-114.91526716749843,27.851786028629512
2025-05-01 00:00:00,250,39.75058037147256,-118.0485017604364,24.909008783671585
2025-05-01 00:00:00,251,35.00281558259148,-116.19566590294538,24.26491874920386
2025-05-01 00:00:00,252,35.773330693116364,-119.44031977942073,23.266366450886537
2025-05-01 00:00:00,253,39.73466170789328,-123.19172565368734,22.364980611179348
2025-05-01 00:00:00,254,35.19383704382836,-123.11058634031373,22.62868081208838
2025-05-01 00:00:00,255,33.940688346831784,-117.33867754154159,31.103429356970786
2025-05-01 00:00:00,256,37.23281073089598,-119.96784928253554,25.775719047012483
2025-05-01 00:00:00,257,40.45731558036664,-122.33459531498653,22.632565599893432
2025-05-01 00:00:00,258,38.41625327173727,-119.3365761685632,26.342864800550753
2025-05-01 00:00:00,259,37.345519945759605,-123.73864794812613,25.1559164286725
2025-05-01 00:00:00,260,33.326000197051535,-118.40569456028169,32.15791573093211
2025-05-01 00:00:00,261,37.72756142694294,-121.6293679343185,30.62380361896408
2025-05-01 00:00:00,262,40.91545772588624,-116.18514126343696,26.345258973798312
2025-05-01 00:00:00,263,33.690714129510454,-121.20327182308719,24.62458211099468
2025-05-01 00:00:00,264,36.90580204509176,-119.71123246445745,23.675545297570192
2025-05-01 00:00:00,265,39.95767111138762,-124.28030843894656,21.773849705709928
2025-05-01 00:00:00,266,38.79653325091074,-123.65379705571605,24.377724536946435
2025-05-01 00:00:00,267,38.42463379845978,-120.35731636901114,24.738801834544212
2025-05-01 00:00:00,268,38.47111471389043,-119.45663000241363,23.519802500539274
2025-05-01 00:00:00,269,35.55567478536792,-118.21978835437118,27.007845664506007
2025-05-01 00:00:00,270,34.995530676248194,-121.39587543929417,25.12374490394764
2025-05-01 00:00:00,271,39.379569821567365,-117.24168657289661,24.66271605761
2025-05-01 00:00:00,272,39.38596385477304,-115.54073930895119,24.024996129192562
2025-05-01 00:00:00,273,39.87011470793088,-116.3675348143985,25.252982008096833
2025-05-01 00:00:00,274,40.262544696730004,-123.99192609891193,25.663926883602358
2025-05-01 00:00:00,275,36.84641039031797,-119.45077844324436,23.385598600667095
2025-05-01 00:00:00,276,36.7628885048412,-123.3192191622928,28.08576828802766
2025-05-01 00:00:00,277,39.28550902121759,-121.90693633661597,25.315945355518835
2025-05-01 00:00:00,278,38.024693411611004,-114.23737528934839,25.028274440227506
2025-05-01 00:00:00,279,38.46671845669048,-122.93229590811441,28.902582108041447
2025-05-01 00:00:00,280,39.26423769020686,-119.26145201945103,25.34985417198859
2025-05-01 00:00:00,281,40.06504540544931,-118.03299593652338,26.429704951329782
2025-05-01 00:00:00,282,35.37295883323805,-117.16461080339573,26.85031004452789
2025-05-01 00:00:00,283,35.69245509743953,-118.63561856008478,25.580663696985546
2025-05-01 00:00:00,284,33.298846488647385,-124.29936027158242,25.54225528834836
2025-05-01 00:00:00,285,37.41538119846748,-121.03744852508689,24.066797688355237
2025-05-01 00:00:00,286,32.805509327272304,-119.06757007313747,27.443503311650694
2025-05-01 00:00:00,287,36.45758315412591,-123.49497505880822,25.287634727600057
2025-05-01 00:00:00,288,37.112479395014404,-120.78854260854544,24.96001251581649
2025-05-01 00:00:00,289,34.93560064309042,-124.05800797944893,24.807326737984948
2025-05-01 00:00:00,290,37.52208271483659,-123.59064147930329,23.610405377402856
2025-05-01 00:00:00,291,32.75925212448192,-120.31169025512357,24.370541359075787
2025-05-01 00:00:00,292,32.817459604368324,-123.03302773335648,25.139268215749947
2025-05-01 00:00:00,293,39.492104765607095,-118.55432926290595,25.239784713098516
2025-05-01 00:00:00,294,35.561620451995736,-117.29851081788615,24.650567339625905
2025-05-01 00:00:00,295,33.58001435754102,-116.15395699917644,27.359909402730686
2025-05-01 00:00:00,296,36.939067710465835,-122.33845248427846,26.688907810531713
2025-05-01 00:00:00,297,39.044945201338194,-122.67492940273158,27.560778000344378
2025-05-01 00:00:00,298,34.33447873372317,-123.32295124455568,25.640811746855743
2025-05-01 00:00:00,299,37.794569044461504,-117.84476842970054,24.031440181105296
2025-05-01 00:00:00,300,33.22545345244703,-117.12330001718492,30.389502103663723
2025-05-01 00:00:00,301,32.939294629933165,-124.07466270829589,23.2095447530545
2025-05-01 00:00:00,302,37.016514368329254,-114.75701386368999,26.37873956927615
2025-05-01 00:00:00,303,37.09539853368591,-123.86469577838984,26.97301638829685
2025-05-01 00:00:00,304,37.91815416273476,-118.82464774639897,23.994457447517252
2025-05-01 00:00:00,305,38.67177633664262,-117.09667664965556,27.088700643436244
2025-05-01 00:00:00,306,40.79474267543154,-115.42901802541532,24.624930228101576
2025-05-01 00:00:00,307,36.88855296056016,-117.04490459903599,25.450687726589457
2025-05-01 00:00:00,308,35.24513002000059,-116.14220074438114,25.590067329068305
2025-05-01 00:00:00,309,39.25908265553398,-120.9036630168091,24.8640905951329
2025-05-01 00:00:00,310,34.80207413572763,-116.00730132841092,26.456090734317403
2025-05-01 00:00:00,311,36.23125707599791,-123.57481708223786,26.33837674193294
2025-05-01 00:00:00,312,33.16687924140926,-115.18338844257656,22.388459164747367
2025-05-01 00:00:00,313,32.71548131903139,-118.75979852561652,29.52169039085381
2025-05-01 00:00:00,314,40.68251152476236,-115.98183296938632,22.506262017946547
2025-05-01 00:00:00,315,39.60583102435375,-119.7411216694615,26.548976995083642
2025-05-01 00:00:00,316,38.41578075179643,-117.77114973947579,26.69008371830175
2025-05-01 00:00:00,317,35.97610002752129,-118.97805259235804,23.95568182048363
2025-05-01 00:00:00,318,33.97300172060219,-116.86462792592008,27.154558230601662
2025-05-01 00:00:00,319,33.82971486270423,-123.55921118508493,23.341443360371002
2025-05-01 00:00:00,320,34.62706463439906,-123.7783735348972,24.677667086574978
2025-05-01 00:00:00,321,37.168426650002026,-121.85483668969549,27.573703935056983
2025-05-01 00:00:00,322,38.57406534295053,-122.75668979483416,28.97582303128048
2025-05-01 00:00:00,323,38.111677702100714,-115.42062926410031,26.965463924151752
2025-05-01 00:00:00,324,34.87943812404051,-122.14209593021215,27.095091628605612
2025-05-01 00:00:00,325,40.61635488563715,-114.34858786506294,24.156747960132545
2025-05-01 00:00:00,326,38.772123791914034,-120.9299733447576,24.924837546903156
2025-05-01 00:00:00,327,37.212009446346904,-122.5241854684064,26.822127286394096
2025-05-01 00:00:00,328,37.69962634299199,-116.26610537643246,23.79129582301221
2025-05-01 00:00:00,329,36.066600530636215,-117.61530991234098,26.955372007118683
2025-05-01 00:00:00,330,34.60571341075984,-119.26858412053267,31.499027697023067
2025-05-01 00:00:00,331,35.52576776853572,-118.67975542534239,25.218441530147796
2025-05-01 00:00:00,332,38.94169193894714,-116.99222168379568,24.111304022334
2025-05-01 00:00:00,333,32.622344653352926,-122.04691616428762,24.960563494155643
2025-05-01 00:00:00,334,33.48661744430879,-114.13776066461556,25.420344541874858
2025-05-01 00:00:00,335,32.891022457184896,-114.35963042988813,23.785764181673574
2025-05-01 00:00:00,336,32.84619481971124,-117.70164543062654,28.750456722313462
2025-05-01 00:00:00,337,39.77141496409356,-122.34471275542981,24.39789673949737
2025-05-01 00:00:00,338,38.4810918047302,-117.3936491029577,24.978334266902106
2025-05-01 00:00:00,339,36.53047754724226,-123.65635638751449,26.099351375438108
2025-05-01 00:00:00,340,33.331590365533515,-124.0842792272802,25.00963340675248
2025-05-01 00:00:00,341,36.67873493849307,-121.74586624833451,25.50315983787693
2025-05-01 00:00:00,342,36.524510051634806,-119.63498354558504,24.883095557995176
2025-05-01 00:00:00,343,33.97221589423513,-115.45679319429368,24.922325773532144
2025-05-01 00:00:00,344,36.18773901852277,-116.91015858140702,24.5885700468897
2025-05-01 00:00:00,345,35.887290242377674,-116.7501228316402,24.846941513766513
2025-05-01 00:00:00,346,37.73472583344384,-120.01741865518483,27.416767337386506
2025-05-01 00:00:00,347,37.89829603237497,-120.83686957676629,26.32281132060482
2025-05-01 00:00:00,348,32.88508408306238,-120.57830074125859,24.665814066856367
2025-05-01 00:00:00,349,35.68420722432501,-114.2272094935186,26.04546638915446
